time,station,tl_mittel,tl_i_mittel,tl_ii_mittel,tl_iii_mittel,substation
1969-07-01T00:00+00:00,105,20.3,17.4,24.5,19.7,5901
1969-08-01T00:00+00:00,105,18.0,16.0,21.4,17.3,5901
1969-09-01T00:00+00:00,105,15.9,13.0,19.7,15.5,5901
1969-10-01T00:00+00:00,105,11.4,8.0,15.7,10.9,5901
1969-11-01T00:00+00:00,105,6.9,6.1,9.1,6.2,5901
1969-12-01T00:00+00:00,105,-3.5,-4.1,-2.8,-3.5,5901
1970-01-01T00:00+00:00,105,-2.0,-2.7,-1.1,-2.1,5901
1970-02-01T00:00+00:00,105,0.4,-1.0,2.5,0.2,5901
1970-03-01T00:00+00:00,105,3.8,1.6,6.5,3.6,5901
1970-04-01T00:00+00:00,105,9.4,7.1,12.6,8.9,5901
1970-05-01T00:00+00:00,105,13.1,11.1,17.0,12.2,5901
1970-06-01T00:00+00:00,105,19.0,16.8,22.4,18.4,5901
1970-07-01T00:00+00:00,105,19.5,17.1,22.7,19.1,5901
1970-08-01T00:00+00:00,105,19.1,16.6,23.0,18.4,5901
1970-09-01T00:00+00:00,105,15.1,11.8,19.2,14.8,5901
1970-10-01T00:00+00:00,105,9.2,7.5,11.7,8.8,5901
1970-11-01T00:00+00:00,105,7.3,6.0,9.2,7.0,5901
1970-12-01T00:00+00:00,105,1.0,0.4,2.1,0.7,5901
1971-01-01T00:00+00:00,105,-2.2,-3.7,0.2,-1.3,5901
1971-02-01T00:00+00:00,105,2.6,1.4,4.5,2.9,5901
1971-03-01T00:00+00:00,105,2.3,0.1,5.3,3.5,5901
1971-04-01T00:00+00:00,105,10.7,7.8,14.8,12.7,5901
1971-05-01T00:00+00:00,105,15.7,13.2,20.3,17.8,5901
1971-06-01T00:00+00:00,105,16.7,14.7,20.1,18.0,5901
1971-07-01T00:00+00:00,105,20.1,17.5,24.6,22.1,5901
1971-08-01T00:00+00:00,105,21.0,17.6,25.2,22.8,5901
1971-09-01T00:00+00:00,105,13.7,11.1,17.6,14.9,5901
1971-10-01T00:00+00:00,105,9.4,6.3,14.1,10.7,5901
1971-11-01T00:00+00:00,105,4.8,3.7,6.6,5.2,5901
1971-12-01T00:00+00:00,105,3.8,3.0,5.6,4.0,5901
1972-01-01T00:00+00:00,105,-2.2,-3.0,-1.1,-1.7,5901
1972-02-01T00:00+00:00,105,2.8,1.4,4.3,3.5,5901
1972-03-01T00:00+00:00,105,7.4,4.5,10.9,8.9,5901
1972-04-01T00:00+00:00,105,9.6,7.9,12.5,10.4,5901
1972-05-01T00:00+00:00,105,14.3,12.5,17.9,15.0,5901
1972-06-01T00:00+00:00,105,18.5,16.4,22.1,20.0,5901
1972-07-01T00:00+00:00,105,20.0,18.2,23.5,21.0,5901
1972-08-01T00:00+00:00,105,18.4,16.0,21.9,19.7,5901
1972-09-01T00:00+00:00,105,12.8,10.5,17.0,13.7,5901
1972-10-01T00:00+00:00,105,7.7,5.6,11.2,8.7,5901
1972-11-01T00:00+00:00,105,5.3,3.7,7.8,5.7,5901
1972-12-01T00:00+00:00,105,0.3,-0.8,2.2,0.7,5901
1973-01-01T00:00+00:00,105,-0.2,-0.9,0.8,0.2,5901
1973-02-01T00:00+00:00,105,2.1,1.0,3.5,2.4,5901
1973-03-01T00:00+00:00,105,5.5,2.9,9.1,7.0,5901
1973-04-01T00:00+00:00,105,8.2,6.0,11.5,9.3,5901
1973-05-01T00:00+00:00,105,15.5,13.2,19.4,17.4,5901
1973-06-01T00:00+00:00,105,17.8,16.0,20.8,19.0,5901
1973-07-01T00:00+00:00,105,20.0,17.9,23.3,21.2,5901
1973-08-01T00:00+00:00,105,20.0,16.6,25.3,22.1,5901
1973-09-01T00:00+00:00,105,16.1,13.0,20.5,17.4,5901
1973-10-01T00:00+00:00,105,8.5,6.2,12.1,9.1,5901
1973-11-01T00:00+00:00,105,3.7,2.4,5.9,3.9,5901
1973-12-01T00:00+00:00,105,1.1,0.5,2.6,1.2,5901
1974-01-01T00:00+00:00,105,2.2,1.6,3.1,2.3,5901
1974-02-01T00:00+00:00,105,4.7,2.8,6.9,5.5,5901
1974-03-01T00:00+00:00,105,8.0,4.9,12.0,9.9,5901
1974-04-01T00:00+00:00,105,9.9,7.0,14.6,11.7,5901
1974-05-01T00:00+00:00,105,13.8,11.8,17.2,14.8,5901
1974-06-01T00:00+00:00,105,16.2,14.7,19.3,17.0,5901
1974-07-01T00:00+00:00,105,18.9,16.5,22.6,20.5,5901
1974-08-01T00:00+00:00,105,21.0,18.0,25.8,22.7,5901
1974-09-01T00:00+00:00,105,15.3,12.8,19.1,16.3,5901
1974-10-01T00:00+00:00,105,6.8,5.1,9.3,7.3,5901
1974-11-01T00:00+00:00,105,4.5,3.7,6.2,4.5,5901
1974-12-01T00:00+00:00,105,4.9,4.3,6.5,4.9,5901
1975-01-01T00:00+00:00,105,3.5,2.7,5.6,3.7,5901
1975-02-01T00:00+00:00,105,1.1,-1.2,4.6,2.2,5901
1975-03-01T00:00+00:00,105,6.1,3.5,9.5,7.4,5901
1975-04-01T00:00+00:00,105,9.5,7.2,13.0,10.9,5901
1975-05-01T00:00+00:00,105,16.0,13.4,19.7,17.5,5901
1975-06-01T00:00+00:00,105,17.2,15.1,20.1,18.6,5901
1975-07-01T00:00+00:00,105,20.1,18.1,23.5,21.3,5901
1975-08-01T00:00+00:00,105,19.4,17.3,22.8,20.5,5901
1975-09-01T00:00+00:00,105,17.5,14.4,22.4,19.0,5901
1975-10-01T00:00+00:00,105,9.3,7.5,12.2,9.7,5901
1975-11-01T00:00+00:00,105,3.4,2.6,4.7,3.5,5901
1975-12-01T00:00+00:00,105,1.2,0.8,2.6,1.3,5901
1976-01-01T00:00+00:00,105,2.0,1.1,3.8,2.1,5901
1976-02-01T00:00+00:00,105,0.2,-1.3,2.2,0.9,5901
1976-03-01T00:00+00:00,105,2.8,0.1,6.5,4.1,5901
1976-04-01T00:00+00:00,105,10.4,7.3,14.7,12.3,5901
1976-05-01T00:00+00:00,105,14.8,12.7,19.0,16.5,5901
1976-06-01T00:00+00:00,105,18.9,16.6,22.6,21.1,5901
1976-07-01T00:00+00:00,105,20.9,18.2,25.0,22.8,5901
1976-08-01T00:00+00:00,105,16.8,14.1,21.0,17.9,5901
1976-09-01T00:00+00:00,105,13.7,11.7,16.7,14.4,5901
1976-10-01T00:00+00:00,105,10.6,8.8,12.9,11.2,5901
1976-11-01T00:00+00:00,105,6.4,5.3,8.1,6.6,5901
1976-12-01T00:00+00:00,105,0.5,0.0,2.0,0.5,5901
1977-01-01T00:00+00:00,105,0.2,-0.4,1.2,0.4,5901
1977-02-01T00:00+00:00,105,3.5,2.2,5.7,3.8,5901
1977-03-01T00:00+00:00,105,8.9,5.4,12.7,10.9,5901
1977-04-01T00:00+00:00,105,8.8,6.3,12.7,10.0,5901
1977-05-01T00:00+00:00,105,15.0,12.7,19.1,16.6,5901
1977-06-01T00:00+00:00,105,19.1,16.6,22.9,20.9,5901
1977-07-01T00:00+00:00,105,19.7,17.2,23.2,21.5,5901
1977-08-01T00:00+00:00,105,18.2,15.9,21.9,19.3,5901
1977-09-01T00:00+00:00,105,13.6,11.4,17.0,14.4,5901
1977-10-01T00:00+00:00,105,10.9,8.5,14.6,11.9,5901
1977-11-01T00:00+00:00,105,6.4,4.9,9.0,6.8,5901
1977-12-01T00:00+00:00,105,0.1,-0.4,1.2,0.4,5901
1978-01-01T00:00+00:00,105,0.9,0.3,2.6,1.0,5901
1978-02-01T00:00+00:00,105,-0.6,-2.3,1.5,0.4,5901
1978-03-01T00:00+00:00,105,6.9,4.6,10.0,8.0,5901
1978-04-01T00:00+00:00,105,8.8,6.2,12.7,10.3,5901
1978-05-01T00:00+00:00,105,13.3,11.4,16.6,14.3,5901
1978-06-01T00:00+00:00,105,17.3,15.3,21.3,19.0,5901
1978-07-01T00:00+00:00,105,18.1,15.8,21.9,19.8,5901
1978-08-01T00:00+00:00,105,18.1,15.5,22.2,19.7,5901
1978-09-01T00:00+00:00,105,14.9,12.8,18.0,15.8,5901
1978-10-01T00:00+00:00,105,10.5,8.6,14.0,11.4,5901
1978-11-01T00:00+00:00,105,2.5,1.6,3.9,2.8,5901
1978-12-01T00:00+00:00,105,1.1,0.6,2.6,1.2,5901
1979-01-01T00:00+00:00,105,-3.2,-3.8,-1.8,-3.1,5901
1979-02-01T00:00+00:00,105,1.1,-0.2,2.8,1.6,5901
1979-03-01T00:00+00:00,105,6.4,4.0,10.2,7.7,5901
1979-04-01T00:00+00:00,105,8.5,6.1,12.2,9.9,5901
1979-05-01T00:00+00:00,105,15.5,13.0,20.0,17.8,5901
1979-06-01T00:00+00:00,105,19.8,18.0,23.8,20.9,5901
1979-07-01T00:00+00:00,105,17.7,16.1,20.4,18.8,5901
1979-08-01T00:00+00:00,105,18.4,16.2,22.5,19.7,5901
1979-09-01T00:00+00:00,105,15.1,12.5,19.6,16.1,5901
1979-10-01T00:00+00:00,105,8.3,5.9,12.0,9.5,5901
1979-11-01T00:00+00:00,105,5.0,4.0,6.8,5.5,5901
1979-12-01T00:00+00:00,105,4.8,4.2,6.5,4.8,5901
1980-01-01T00:00+00:00,105,-3.1,-3.8,-1.6,-2.9,5901
1980-02-01T00:00+00:00,105,2.6,1.1,4.9,3.3,5901
1980-03-01T00:00+00:00,105,4.2,2.2,6.9,5.2,5901
1980-04-01T00:00+00:00,105,7.3,5.6,10.0,8.2,5901
1980-05-01T00:00+00:00,105,12.5,10.5,15.9,14.1,5901
1980-06-01T00:00+00:00,105,17.7,16.2,20.7,18.8,5901
1980-07-01T00:00+00:00,105,18.5,16.4,21.7,19.9,5901
1980-08-01T00:00+00:00,105,19.2,16.6,23.1,20.9,5901
1980-09-01T00:00+00:00,105,14.7,12.7,18.2,15.7,5901
1980-10-01T00:00+00:00,105,9.5,7.4,12.8,10.2,5901
1980-11-01T00:00+00:00,105,3.4,2.1,5.4,3.8,5901
1980-12-01T00:00+00:00,105,1.3,0.6,3.1,1.5,5901
1981-01-01T00:00+00:00,105,-0.7,-2.0,1.2,-0.2,5901
1981-02-01T00:00+00:00,105,1.8,0.2,4.1,2.4,5901
1981-03-01T00:00+00:00,105,8.7,6.2,12.4,10.1,5901
1981-04-01T00:00+00:00,105,9.9,7.3,13.6,11.7,5901
1981-05-01T00:00+00:00,105,15.2,13.2,19.3,16.8,5901
1981-06-01T00:00+00:00,105,19.0,17.2,22.7,20.3,5901
1981-07-01T00:00+00:00,105,19.5,17.1,22.9,21.2,5901
1981-08-01T00:00+00:00,105,19.7,16.9,23.8,21.4,5901
1981-09-01T00:00+00:00,105,15.5,12.9,19.1,16.9,5901
1981-10-01T00:00+00:00,105,10.4,8.6,13.3,11.1,5901
1981-11-01T00:00+00:00,105,5.5,4.8,7.1,5.4,5901
1981-12-01T00:00+00:00,105,-0.2,-0.8,1.1,0.0,5901
1982-01-01T00:00+00:00,105,-3.1,-3.8,-1.6,-2.9,5901
1982-02-01T00:00+00:00,105,-1.1,-2.6,0.9,-0.4,5901
1982-03-01T00:00+00:00,105,6.3,3.8,9.8,7.6,5901
1982-04-01T00:00+00:00,105,8.3,5.8,12.3,10.0,5901
1982-05-01T00:00+00:00,105,15.4,13.2,19.2,17.5,5901
1982-06-01T00:00+00:00,105,19.0,17.5,22.7,20.4,5901
1982-07-01T00:00+00:00,105,20.6,18.6,24.3,22.1,5901
1982-08-01T00:00+00:00,105,20.0,17.5,23.9,21.7,5901
1982-09-01T00:00+00:00,105,18.0,15.0,22.7,19.7,5901
1982-10-01T00:00+00:00,105,10.7,9.1,13.1,11.2,5901
1982-11-01T00:00+00:00,105,5.4,4.3,7.5,5.7,5901
1982-12-01T00:00+00:00,105,2.8,2.4,3.9,2.8,5901
1983-01-01T00:00+00:00,105,5.2,4.8,6.7,5.4,5901
1983-02-01T00:00+00:00,105,-0.9,-2.7,1.6,-0.3,5901
1983-03-01T00:00+00:00,105,6.8,4.7,10.3,7.8,5901
1983-04-01T00:00+00:00,105,12.0,9.5,15.6,13.6,5901
1983-05-01T00:00+00:00,105,15.9,13.6,19.7,17.6,5901
1983-06-01T00:00+00:00,105,18.2,16.3,21.8,19.8,5901
1983-07-01T00:00+00:00,105,23.3,20.7,27.9,25.5,5901
1983-08-01T00:00+00:00,105,20.5,17.5,24.9,22.4,5901
1983-09-01T00:00+00:00,105,15.9,12.9,20.5,17.2,5901
1983-10-01T00:00+00:00,105,10.7,8.5,14.4,11.5,5901
1983-11-01T00:00+00:00,105,3.0,1.5,5.8,3.5,5901
1983-12-01T00:00+00:00,105,1.1,0.1,2.8,1.6,5901
1984-01-01T00:00+00:00,105,1.5,0.8,3.2,1.7,5901
1984-02-01T00:00+00:00,105,0.6,-0.4,2.2,1.0,5901
1984-03-01T00:00+00:00,105,4.2,1.6,7.5,5.7,5901
1984-04-01T00:00+00:00,105,9.2,6.8,12.5,10.6,5901
1984-05-01T00:00+00:00,105,13.7,11.6,17.4,15.5,5901
1984-06-01T00:00+00:00,105,17.2,15.4,20.5,18.5,5901
1984-07-01T00:00+00:00,105,18.2,16.3,21.4,19.7,5901
1984-08-01T00:00+00:00,105,18.9,16.3,23.2,20.5,5901
1984-09-01T00:00+00:00,105,14.7,12.9,17.5,15.3,5901
1984-10-01T00:00+00:00,105,11.0,8.9,14.6,11.7,5901
1984-11-01T00:00+00:00,105,5.6,4.4,7.5,5.8,5901
1984-12-01T00:00+00:00,105,0.6,0.1,1.6,0.7,5901
1985-01-01T00:00+00:00,105,-5.5,-6.9,-3.6,-4.9,5901
1985-02-01T00:00+00:00,105,-2.5,-4.0,-0.3,-1.9,5901
1985-03-01T00:00+00:00,105,4.0,2.0,6.3,5.1,5901
1985-04-01T00:00+00:00,105,10.5,8.1,14.6,11.9,5901
1985-05-01T00:00+00:00,105,16.1,14.1,20.2,17.6,5901
1985-06-01T00:00+00:00,105,16.3,14.7,19.4,17.3,5901
1985-07-01T00:00+00:00,105,20.8,18.2,24.8,23.0,5901
1985-08-01T00:00+00:00,105,19.5,16.8,23.5,20.9,5901
1985-09-01T00:00+00:00,105,15.9,13.1,20.6,16.9,5901
1985-10-01T00:00+00:00,105,9.7,7.6,13.4,10.1,5901
1985-11-01T00:00+00:00,105,2.2,1.3,3.9,2.4,5901
1985-12-01T00:00+00:00,105,3.7,2.9,4.9,4.0,5901
1986-01-01T00:00+00:00,105,0.7,-0.4,2.8,1.1,5901
1986-02-01T00:00+00:00,105,-4.9,-6.3,-2.9,-4.1,5901
1986-03-01T00:00+00:00,105,3.7,1.5,6.6,5.0,5901
1986-04-01T00:00+00:00,105,11.6,8.7,16.3,13.6,5901
1986-05-01T00:00+00:00,105,17.2,15.2,21.5,18.7,5901
1986-06-01T00:00+00:00,105,18.2,16.5,22.3,19.5,5901
1986-07-01T00:00+00:00,105,19.6,17.7,23.6,21.2,5901
1986-08-01T00:00+00:00,105,20.0,17.6,24.1,21.0,5901
1986-09-01T00:00+00:00,105,15.0,12.3,19.5,16.1,5901
1986-10-01T00:00+00:00,105,10.4,7.8,14.6,11.4,5901
1986-11-01T00:00+00:00,105,5.4,4.2,7.7,5.7,5901
1986-12-01T00:00+00:00,105,0.6,-0.2,1.8,1.0,5901
1987-01-01T00:00+00:00,105,-4.4,-5.4,-2.9,-4.2,5901
1987-02-01T00:00+00:00,105,0.3,-1.4,2.6,1.4,5901
1987-03-01T00:00+00:00,105,0.3,-2.0,3.5,1.3,5901
1987-04-01T00:00+00:00,105,10.8,8.7,14.1,12.4,5901
1987-05-01T00:00+00:00,105,13.2,11.4,16.3,14.3,5901
1987-06-01T00:00+00:00,105,17.9,16.5,21.1,19.0,5901
1987-07-01T00:00+00:00,105,20.9,18.4,24.8,22.7,5901
1987-08-01T00:00+00:00,105,18.0,15.8,21.4,19.1,5901
1987-09-01T00:00+00:00,105,17.8,15.5,21.8,18.7,5901
1987-10-01T00:00+00:00,105,10.8,8.7,14.0,11.7,5901
1987-11-01T00:00+00:00,105,5.5,4.5,7.5,6.0,5901
1987-12-01T00:00+00:00,105,2.9,2.6,4.0,3.0,5901
1988-01-01T00:00+00:00,105,3.0,2.0,4.6,3.3,5901
1988-02-01T00:00+00:00,105,3.3,1.4,5.8,4.2,5901
1988-03-01T00:00+00:00,105,4.1,2.6,6.5,4.6,5901
1988-04-01T00:00+00:00,105,10.2,7.4,14.1,12.3,5901
1988-05-01T00:00+00:00,105,16.2,14.1,20.1,17.9,5901
1988-06-01T00:00+00:00,105,17.9,16.1,21.3,19.5,5901
1988-07-01T00:00+00:00,105,21.3,18.8,25.6,23.0,5901
1988-08-01T00:00+00:00,105,20.2,17.3,25.1,21.9,5901
1988-09-01T00:00+00:00,105,15.3,13.7,18.7,15.7,5901
1988-10-01T00:00+00:00,105,10.4,8.3,13.8,11.3,5901
1988-11-01T00:00+00:00,105,1.7,0.5,3.7,2.0,5901
1988-12-01T00:00+00:00,105,3.7,2.9,5.2,4.0,5901
1989-01-01T00:00+00:00,105,1.3,0.6,3.3,1.2,5901
1989-02-01T00:00+00:00,105,4.9,3.4,7.3,5.7,5901
1989-03-01T00:00+00:00,105,8.7,5.8,12.6,10.2,5901
1989-04-01T00:00+00:00,105,10.9,8.4,14.9,12.4,5901
1989-05-01T00:00+00:00,105,14.9,13.1,18.9,16.3,5901
1989-06-01T00:00+00:00,105,16.7,15.3,19.5,17.7,5901
1989-07-01T00:00+00:00,105,20.7,18.7,24.2,22.1,5901
1989-08-01T00:00+00:00,105,19.5,17.3,23.0,20.7,5901
1989-09-01T00:00+00:00,105,15.6,13.5,19.3,16.5,5901
1989-10-01T00:00+00:00,105,10.9,8.4,15.5,11.7,5901
1989-11-01T00:00+00:00,105,3.5,2.4,5.9,3.6,5901
1989-12-01T00:00+00:00,105,2.1,0.9,4.4,2.5,5901
1990-01-01T00:00+00:00,105,0.6,-0.5,2.6,1.2,5901
1990-02-01T00:00+00:00,105,5.7,3.2,9.2,6.8,5901
1990-03-01T00:00+00:00,105,9.5,6.7,13.4,10.7,5901
1990-04-01T00:00+00:00,105,9.3,7.3,13.0,10.3,5901
1990-05-01T00:00+00:00,105,16.3,14.5,20.6,17.6,5901
1990-06-01T00:00+00:00,105,18.3,16.4,21.9,19.8,5901
1990-07-01T00:00+00:00,105,19.8,17.4,23.4,21.6,5901
1990-08-01T00:00+00:00,105,21.2,18.2,26.5,23.2,5901
1990-09-01T00:00+00:00,105,13.8,12.0,17.3,14.1,5901
1990-10-01T00:00+00:00,105,10.6,8.2,14.4,11.6,5901
1990-11-01T00:00+00:00,105,6.3,5.4,8.3,6.5,5901
1990-12-01T00:00+00:00,105,0.7,0.1,1.8,1.0,5901
1991-01-01T00:00+00:00,105,1.2,-0.2,3.3,1.8,5901
1991-02-01T00:00+00:00,105,-2.1,-4.4,1.1,-1.0,5901
1991-03-01T00:00+00:00,105,7.2,4.8,10.3,8.4,5901
1991-04-01T00:00+00:00,105,9.3,7.0,13.3,10.5,5901
1991-05-01T00:00+00:00,105,12.0,10.5,14.7,12.9,5901
1991-06-01T00:00+00:00,105,17.7,16.0,21.5,19.1,5901
1991-07-01T00:00+00:00,105,21.7,19.8,25.5,23.2,5901
1991-08-01T00:00+00:00,105,20.3,18.0,24.2,21.7,5901
1991-09-01T00:00+00:00,105,16.8,14.2,21.2,18.1,5901
1991-10-01T00:00+00:00,105,9.2,7.3,12.8,9.7,5901
1991-11-01T00:00+00:00,105,5.0,3.9,7.0,5.3,5901
1991-12-01T00:00+00:00,105,-0.1,-0.9,1.4,0.1,5901
1992-01-01T00:00+00:00,105,2.4,1.5,4.1,2.8,5901
1992-02-01T00:00+00:00,105,3.9,2.0,6.8,4.6,5901
1992-03-01T00:00+00:00,105,6.1,3.5,9.4,7.2,5901
1992-04-01T00:00+00:00,105,10.5,8.1,14.3,11.8,5901
1992-05-01T00:00+00:00,105,15.6,13.6,19.9,17.4,5901
1992-06-01T00:00+00:00,105,19.2,17.5,22.6,20.5,5901
1992-07-01T00:00+00:00,105,21.5,19.1,26.1,23.3,5901
1992-08-01T00:00+00:00,105,24.3,20.9,30.4,26.3,5901
1992-09-01T00:00+00:00,105,15.9,13.0,20.5,17.0,5901
1992-10-01T00:00+00:00,105,8.8,7.3,11.6,9.1,5901
1992-11-01T00:00+00:00,105,5.5,4.0,7.4,6.2,5901
1992-12-01T00:00+00:00,105,0.4,-0.2,1.4,0.6,5901
1993-01-01T00:00+00:00,105,2.0,0.4,4.3,2.6,5904
1993-02-01T00:00+00:00,105,-1.2,-3.0,1.6,-0.5,5904
1993-03-01T00:00+00:00,105,4.3,2.1,7.7,5.2,5904
1993-04-01T00:00+00:00,105,10.8,8.4,14.6,12.5,5904
1993-05-01T00:00+00:00,105,17.5,15.2,22.5,19.1,5904
1993-06-01T00:00+00:00,105,18.8,17.1,22.3,20.1,5904
1993-07-01T00:00+00:00,105,19.3,17.4,22.9,20.2,5904
1993-08-01T00:00+00:00,105,19.7,17.1,24.0,21.2,5904
1993-09-01T00:00+00:00,105,14.8,12.4,18.4,15.5,5904
1993-10-01T00:00+00:00,105,10.3,8.7,13.0,10.7,5904
1993-11-01T00:00+00:00,105,1.5,0.7,2.7,1.7,5904
1993-12-01T00:00+00:00,105,2.9,2.2,4.3,3.0,5904
1994-01-01T00:00+00:00,105,4.3,3.4,6.2,4.6,5904
1994-02-01T00:00+00:00,105,1.0,-1.1,3.8,2.0,5904
1994-03-01T00:00+00:00,105,8.5,6.2,11.5,9.6,5904
1994-04-01T00:00+00:00,105,10.3,8.2,14.1,11.4,5904
1994-05-01T00:00+00:00,105,15.1,13.2,18.8,16.2,5904
1994-06-01T00:00+00:00,105,19.2,17.6,22.9,20.2,5904
1994-07-01T00:00+00:00,105,23.2,20.8,28.1,25.0,5904
1994-08-01T00:00+00:00,105,21.3,18.8,25.9,22.5,5904
1994-09-01T00:00+00:00,105,17.2,14.8,21.3,17.9,5904
1994-10-01T00:00+00:00,105,8.2,6.3,11.7,8.5,5904
1994-11-01T00:00+00:00,105,7.1,5.9,8.9,7.5,5904
1994-12-01T00:00+00:00,105,2.4,1.4,4.0,2.7,5904
1995-01-01T00:00+00:00,105,0.3,-0.6,1.9,0.6,5904
1995-02-01T00:00+00:00,105,5.8,3.8,8.4,6.7,5904
1995-03-01T00:00+00:00,105,4.7,2.7,8.2,5.4,5904
1995-04-01T00:00+00:00,105,10.8,8.9,14.0,12.1,5904
1995-05-01T00:00+00:00,105,14.9,12.8,19.1,16.2,5904
1995-06-01T00:00+00:00,105,17.4,15.8,20.5,18.2,5904
1995-07-01T00:00+00:00,105,22.9,20.6,27.2,24.8,5904
1995-08-01T00:00+00:00,105,19.6,17.5,23.4,20.4,5904
1995-09-01T00:00+00:00,105,14.1,12.3,17.7,14.5,5904
1995-10-01T00:00+00:00,105,11.3,9.5,15.0,11.7,5904
1995-11-01T00:00+00:00,105,2.5,1.8,3.5,2.6,5904
1995-12-01T00:00+00:00,105,-0.2,-0.6,0.5,-0.2,5904
1996-01-01T00:00+00:00,105,-2.7,-3.4,-1.5,-2.5,5904
1996-02-01T00:00+00:00,105,-2.6,-4.4,-0.2,-1.6,5904
1996-03-01T00:00+00:00,105,2.0,0.3,4.5,2.7,5904
1996-04-01T00:00+00:00,105,9.9,7.7,13.8,11.2,5904
1996-05-01T00:00+00:00,105,15.6,13.8,18.9,16.8,5904
1996-06-01T00:00+00:00,105,19.1,17.5,23.4,20.2,5904
1996-07-01T00:00+00:00,105,18.6,16.6,22.5,19.8,5904
1996-08-01T00:00+00:00,105,18.8,16.6,22.6,19.6,5904
1996-09-01T00:00+00:00,105,12.3,10.9,14.3,12.4,5904
1996-10-01T00:00+00:00,105,11.0,9.1,14.0,11.4,5904
1996-11-01T00:00+00:00,105,6.9,5.5,9.4,7.2,5904
1996-12-01T00:00+00:00,105,-2.3,-2.9,-1.1,-2.3,5904
1997-01-01T00:00+00:00,105,-2.4,-3.1,-1.3,-2.0,5904
1997-02-01T00:00+00:00,105,3.8,2.0,7.0,4.5,5904
1997-03-01T00:00+00:00,105,5.7,3.5,9.0,6.7,5904
1997-04-01T00:00+00:00,105,7.8,5.6,11.4,8.7,5904
1997-05-01T00:00+00:00,105,15.9,13.8,20.1,17.4,5904
1997-06-01T00:00+00:00,105,18.7,16.9,22.6,20.1,5904
1997-07-01T00:00+00:00,105,19.2,17.5,21.4,19.9,5904
1997-08-01T00:00+00:00,105,20.2,17.4,24.5,21.6,5904
1997-09-01T00:00+00:00,105,15.4,12.7,20.7,16.3,5904
1997-10-01T00:00+00:00,105,8.1,6.1,11.8,8.4,5904
1997-11-01T00:00+00:00,105,5.4,4.0,7.5,6.0,5904
1997-12-01T00:00+00:00,105,2.6,2.1,3.8,2.6,5904
1998-01-01T00:00+00:00,105,2.2,1.5,4.1,2.3,5904
1998-02-01T00:00+00:00,105,6.1,3.5,10.0,7.3,5904
1998-03-01T00:00+00:00,105,5.3,3.0,8.6,6.2,5904
1998-04-01T00:00+00:00,105,11.8,9.6,15.8,13.1,5904
1998-05-01T00:00+00:00,105,15.7,13.7,20.2,16.8,5904
1998-06-01T00:00+00:00,105,19.8,18.2,23.3,20.9,5904
1998-07-01T00:00+00:00,105,20.3,18.0,23.5,21.4,5904
1998-08-01T00:00+00:00,105,20.5,17.8,25.0,21.9,5904
1998-09-01T00:00+00:00,105,14.5,12.8,18.0,15.1,5904
1998-10-01T00:00+00:00,105,10.7,9.3,13.1,10.8,5904
1998-11-01T00:00+00:00,105,2.7,1.6,4.9,2.9,5904
1998-12-01T00:00+00:00,105,-0.7,-1.7,0.5,-0.3,5904
1999-01-01T00:00+00:00,105,0.7,-0.1,2.2,1.0,5904
1999-02-01T00:00+00:00,105,1.0,-0.3,2.7,1.6,5904
1999-03-01T00:00+00:00,105,7.1,4.5,10.5,8.1,5904
1999-04-01T00:00+00:00,105,11.7,9.6,15.7,12.7,5904
1999-05-01T00:00+00:00,105,15.8,14.0,19.7,17.3,5904
1999-06-01T00:00+00:00,105,18.1,16.6,21.4,19.1,5904
1999-07-01T00:00+00:00,105,21.1,19.2,24.8,22.0,5904
1999-08-01T00:00+00:00,105,19.1,17.0,23.2,20.3,5904
1999-09-01T00:00+00:00,105,17.5,15.1,21.9,18.3,5904
1999-10-01T00:00+00:00,105,10.7,8.7,13.9,11.1,5904
1999-11-01T00:00+00:00,105,3.5,2.5,5.1,3.7,5904
1999-12-01T00:00+00:00,105,1.6,0.8,2.8,1.7,5904
2000-01-01T00:00+00:00,105,-0.7,-1.2,0.7,-0.4,5904
2000-02-01T00:00+00:00,105,4.9,3.2,8.0,5.4,5904
2000-03-01T00:00+00:00,105,6.4,4.3,9.4,7.0,5904
2000-04-01T00:00+00:00,105,13.6,10.7,18.7,15.3,5904
2000-05-01T00:00+00:00,105,17.4,14.9,22.3,18.9,5904
2000-06-01T00:00+00:00,105,20.3,18.1,25.1,22.2,5904
2000-07-01T00:00+00:00,105,18.9,16.9,22.1,19.8,5904
2000-08-01T00:00+00:00,105,21.5,18.7,26.4,23.0,5904
2000-09-01T00:00+00:00,105,15.2,12.9,18.9,15.9,5904
2000-10-01T00:00+00:00,105,12.7,10.6,16.2,13.5,5904
2000-11-01T00:00+00:00,105,7.6,5.8,10.1,8.1,5904
2000-12-01T00:00+00:00,105,2.5,1.9,3.7,2.7,5904
2001-01-01T00:00+00:00,105,0.5,-0.5,2.0,1.0,5904
2001-02-01T00:00+00:00,105,3.1,1.2,6.3,3.8,5904
2001-03-01T00:00+00:00,105,7.1,5.2,10.1,7.6,5904
2001-04-01T00:00+00:00,105,9.8,7.5,13.4,11.1,5904
2001-05-01T00:00+00:00,105,17.2,15.0,22.0,18.8,5904
2001-06-01T00:00+00:00,105,17.4,16.0,20.4,18.4,5904
